word,wordfreq
fascial,1
onset,1
intrabenyosong,1
antibiotiko,1
polimikrobiyal,1
monomikrobiyal,2
magsanhi,2
pyogenes,2
vibrio,1
vulnificus,1
perfringens,1
bacteroides,1
fragilis,1
nakompromisong,1
immuno,1
nagpamasdan,1
papataas,1
bacterium,2
tinatablan,1
antibiotikong,1
flucloxacillin,1
nafcillin,1
absorpsiyon,1
pagsisipsip,1
steroidal,1
inplamatoryong,1
nagtatago,1
misnomer,1
toxin,2
birulensiya,1
streptococcal,1
pyogenic,1
exotoxins,1
exotoxin,1
superantigen,1
sistemikong,1
bling,1
ubaid,2
6500,1
3800,1
prehistoriko,2
5300,1
gulong,1
pagsimula,1
chalcolithic,1
tibetano,3
lamaismo,2
1640,1
lamaista,1
daraan,1
kasisilang,1
salamangka,1
tuturuan,1
sinupil,1
panghihimagsik,1
tenzin,1
gyatso,1
lisanin,1
haile,1
selassie,1
tafari,1
makonnen,1
harar,1
naibalik,1
magapi,1
komiteng,1
birdie,1
buddy,2
27th,1
feel,1
covered,1
laws,1
haruko,1
sugimura,1
kongkretong,6
tinigatig,1
biga,2
kongkreto,18
hila,3
pagipit,1
pagpigang,2
panghilang,1
alinlangan,1
pagbaluktot,1
magagampanan,1
dikit,9
posteng,8
hinilang,6
nababalot,1
pinanga,1
alagan,1
pagkalawang,1
deretsong,1
nalutong,1
hinayaan,1
lilipat,1
pagpiga,2
nagkiskisan,1
paman,1
pangkabit,2
humaba,1
tuwid,1
hilang,2
maibiyahe,1
malimitado,1
balkonaheng,1
semento,1
ribong,1
iugnay,2
ibuhos,1
ibinabalot,1
aluminiyong,1
kurbadang,1
bugkus,1
kukunin,1
ibubuhos,1
hihilahin,1
makinismong,2
pangtaas,1
nabatak,1
spesipikasyon,1
tignan,1
hooke,1
maiipit,1
mapangangalagaan,1
lalagyan,1
sementong,1
mapangaalagan,1
kalawang,1
pagikot,1
maluto,1
assembliya,1
segmental,1
kable,2
nababahiran,1
pahid,1
lithium,1
natatakpan,1
pagsagawa,1
kableng,1
nakabaon,2
pinakapunong,1
masira,1
slab,2
pagayos,1
hilahin,1
buquet,1
amg,1
mblaq,1
acronym,1
quality,1
tune,1
seungho,1
cheondung,1
mir,1
rainism,1
blaq,2
offline,1
pangkabataang,1
magnifico,1
manpei,2
takagi,2
高木,1
万平,1
retsu,3
fukami,2
深見,1
レツ,1
juken,1
gekiranger,2
shinpei,1
daito,1
zooperstars,1
407,1
blechner,6
sikologo,1
psychoanalyst,2
psychotherapy,1
neuroscience,1
psychoanalysis,4
neuro,1
isinalarawan,1
psychopathology,2
clinical,1
neurological,1
syndromes,1
conceptions,1
blecher,6
nakagigimbal,1
magkatugma,1
isat,1
pagkakasalungat,2
nahahadlangan,1
kaanyuan,2
makatugma,1
nyang,1
matinong,1
ipapalagay,1
namalikmata,1
itatama,1
managinip,2
interobject,1
maihahalintulad,1
mawari,1
pool,1
aqueduct,1
kandado,1
pininturahang,1
hinges,1
interobjects,2
magkakatugmang,1
pagiisip,2
labag,3
irrationality,1
hinuha,2
oneiric,3
darwinism,3
pagpipili,1
nakakagawa,1
makabuluhan,1
darwinian,1
nananaginip,1
ikinakatwiran,1
naghahamon,1
magbubunga,2
pagtatanong,2
nasubukan,1
kinakaialangang,1
panag,1
simuno,1
nakalarawang,1
psychoanalytic,2
clinic,1
alanson,2
triple,1
cocktail,1
tampulan,1
lumihis,2
paghihingalo,1
maramdaman,1
sinumpa,1
lazarus,1
bareback,2
aat,2
peligro,1
sarap,1
oryentasyon,2
paglalaki,1
kabuktutan,1
masturbation,1
hinangad,1
pagsuri,1
domarus,1
schizophrenic,1
magisip,2
kagipitan,1
kakayang,1
homosekswal,4
magrason,1
homosekwal,1
technique,1
sándor,1
ferenczi,1
magkatuwang,1
pagmumungkahi,1
psychoanalysts,1
pagsangga,1
binalawak,1
pagsasatao,1
sullivan,1
siguro,1
pagsasalang,1
pagsasaalang,1
magkakatugma,1
psychological,1
element,1
21st,1
panic,1
attacks,1
depression,2
dalubhasang,2
psychiatry,2
pagkadalubhasa,1
psychology,2
klinikang,1
natulasan,1
papulasyon,1
nakakarinig,1
chords,1
journal,1
contemporary,1
sigaw,1
lawin,1
katipunero,1
sedula,1
masaaki,1
endoh,1
lippmann,1
franco,1
luxembourg,1
interference,1
pinaiiksi,1
dtp,14
paglalathala,6
sopwer,15
pambalangkas,1
kaantasan,1
pangmaliitang,1
pagpapamudmod,1
pagkakalat,1
pambalita,1
newsletter,2
kinalabasang,1
propesyunal,3
pagpoproseso,2
processing,1
ipakilala,2
pampalimbagan,1
plantang,1
macpublisher,1
paglalatag,5
wysiwyg,6
macintosh,4
128k,1
panghanda,1
typesetting,3
panglikha,2
tex,3
nadugtungan,2
latex,2
introduksiyon,1
panlimbag,5
laserwriter,4
pagemaker,3
aldus,2
paglalathalang,15
pangmesa,17
mapagpipilian,2
minakinilyang,1
makinilya,2
pirmihang,1
pampaglalathalang,2
typewriter,1
kalatagang,1
iskrin,3
pahinang,11
grapikal,3
malutong,1
resolusyong,3
dpi,1
publikasyong,1
atex,1
brainerd,1
mailarawan,1
makakayanang,1
pangkomersiyong,1
kinukunan,1
512k,1
nagdusa,1
makipot,1
512,1
342,1
panooran,2
iskring,1
monokromo,1
pagpapatlang,1
kerning,1
inihandang,1
typeset,1
kaanyuhan,1
kaakmaan,1
pangtopograpiya,1
pagtutugma,1
diskrepansiya,1
mapanghimagsik,1
pagtangkilik,1
pamprupesyunal,1
atlaserwriter,1
font,1
postscript,3
nagpahintulot,2
tagapagdisenyong,1
pampaglalathala,2
talaksan,3
ililimbag,5
pampalingkuran,1
ppi,1
linotronic,1
mapalawak,1
monitor,8
imbakang,1
scsi,1
maikabit,1
mabibilis,1
magpapatuloy,1
ventura,3
gem,1
ms,1
metaphor,1
pasteboard,1
pisarang,1
dikitan,1
nagagaya,1
kinakamay,1
awtomasyon,1
pagkusa,1
pilas,3
talatuntunan,1
manual,1
pormat,2
professional,1
amiga,1
partner,1
pagestream,1
atari,3
timeworks,1
gst,1
calamus,1
tt030,1
commodore,1
newsroom,1
geopublish,1
pangsulat,1
panghingi,1
ransom,1
ihaharap,1
tagapaglathala,1
nakapagpatupad,1
pangdalubhasa,1
pagkanapupuntahan,1
maginhawang,2
pampangalawa,1
sekundaryong,1
pagdidirekta,1
grapiko,6
hayskul,1
natututuhan,1
clip,1
ginugupit,1
pamproseso,4
pagpapatalastas,1
atpagpoprograma,1
elektroniko,5
birtuwal,4
ikinompyuter,1
pampapel,1
a4,1
letter,1
pinasadya,1
pagtabas,2
pinasadyang,1
poster,1
karatulang,1
pangbirtuwal,1
malilimbagan,1
uubra,1
pinadurugo,1
dinamiko,1
magdurulot,1
suleras,1
pagkopya,1
inugnay,1
pagkakalatag,1
sunud,1
estetika,1
katumpakan,1
ilalapat,1
napagkunan,1
ibinaong,1
panglapat,3
nakabaong,1
iniayos,1
nirerender,1
imakinilya,1
latag,1
ipinupuwesto,1
database,1
sabayang,1
makapagpaunlad,1
pagkanaaaninag,1
pangkalatagan,1
tipograpiya,1
transparensiya,1
piltro,1
paaran,1
wraparound,1
runaround,1
pantakbo,1
pangpaglalathalang,1
inililimbag,2
tagapagproseso,1
kakayanang,1
nagpapalabo,1
pangtatagamit,1
wordperfect,1
wordstar,1
pangtalataan,1
tampoik,1
taluntunan,1
iindeks,1
pampatakbo,2
pampaandar,1
tagapagbenta,1
makatugon,1
troff,1
interaktibo,1
moda,1
bungkos,1
ipasok,1
pangmarka,1
markup,1
biswalisasyon,1
nabuong,1
pampagpupulong,1
pangkadalubhasaan,1
pangkorporasyon,1
palagian,1
pirmihan,1
pinakamaaga,1
menon,1
lathalaing,1
pagsasala,1
salabat,1
hypermedia,1
kiosk,1
html,3
frontpage,1
dreamweaver,1
panglatag,1
tagapagdisenyo,1
bloat,1
pagkabondat,1
caquetá,2
amazona,1
cauca,1
guaviare,1
vaupés,1
amazonas,1
laking,2
88,1
florencia,1
forex,6
awtomatikong,1
subscriber,1
nakikipagugnayan,1
sms,1
rss,1
tiririt,1
mahulog,1
supplier,1
entry,1
trades,1
touted,1
generated,1
supplying,2
minorya,1
ichimoku,1
kandelero,1
charting,1
flexibility,1
provider,1
opsiyon,1
scalping,1
watawat,5
taegeukgi,4
taegukgi,3
yin,4
yang,4
background,1
taegeuk,2
taijitu,1
trigramang,1
trigrama,1
ching,1
ideyang,1
taoista,3
sirkulasyon,1
trigrams,1
romanisasyon,2
banasang,1
bandila,7
pinagbawalan,1
imbasyon,1
parusahan,1
sobiyet,2
flag,2
대한민국,1
국,1
기법,1
시행령,1
angpamahalaan,1
presidential,2
nagproglama,1
ipinayag,1
munsell,1
cie,1
iginuguhit,1
taegeuki,1
baligtad,1
taoismo,4
gwae,1
mapalitan,1
tamara,1
isao,1
tamagawa,1
artemisia,6
vulgaris,8
mugwort,2
common,1
wormwood,1
cingulum,1
sancti,1
johannis,1
wort,3
natatawag,2
felon,2
herb,2
artemisya,1
chrysanthemum,1
weed,1
wormweed,1
hypericum,1
perforatum,1
katatamtamang,1
mananalakay,1
napakakaraniwan,1
nitroheno,1
madamo,1
naaalagaan,1
mabasurang,1
kamaria,1
pereniyal,1
pinnate,1
pennate,1
balahibuhin,1
pagkapulang,2
purpura,1
nakatayong,1
magkakahawig,1
talulot,1
makitid,1
nakakalat,1
ulyabid,1
lepidoptera,1
gamu,1
gamo,1
mariang,1
asteraceae,1
compositae,1
kom,2
tey,1
composite,1
sit,1
absinthium,2
sakson,1
woden,1
sapang,1
sandalyas,1
pangdaanan,1
bituka,2
pagpapapainam,1
pagdumi,1
mapapait,1
pampaganang,1
aperitif,1
aperitip,1
vermouth,1
bermut,1
nerbina,1
tagapagpabuti,1
regla,1
ginaw,1
ye,1
sinusunog,1
patpat,1
karayom,1
akupunktura,1
moksibustiyon,1
pamamasa,1
mercury,1
neyurosis,1
pagreregla,3
neuralhiya,1
pibrositis,1
nakakatanggal,1
pulikat,1
homeopatiko,1
sumingaw,1
hinangong,1
antrakinon,1
sudohiperisin,1
hiperisin,1
plabonoid,1
penol,1
tanin,1
karotenoid,1
pektin,1
hidrokarbon,1
kolina,1
nikotinamayd,1
isterol,1
monoamine,2
oxidase,2
makapagdulot,1
alerdyi,1
pagbubuntis,2
pagbilad,1
pagkadarang,1
pampaitim,1
napagkukuhanan,1
ultralila,1
201,1
penelope,1
difluoride,1
fluoride,1
agf2,1
kargadang,2
ag2,1
plurina,1
f1,1
deadline,1
callen,2
komediyante,1
madtv,1
mamoiada,1
1681,1
kompuwestong,1
hydroxyl,1
alkyl,2
pinalitang,1
acyclic,1
cnh2n,1
ethanol,1
coyote,2
canis,2
latrans,2
carnivora,1
alaska,1
maliba,1
eurasia,1
kasabayan,2
dire,1
adaptibo,1
presyong,1
paninila,1
nahuatl,1
coyotl,1
liyo,1
telh,1
kumakahol,1
massa,1
carrara,1
miyake,1
natsuki,1
ozawa,1
darkseid,1
humihimpil,1
assets,1
landbank,5
korporasyong,3
owned,1
controlled,1
corporations,1
tinututok,1
paglilingkod,2
panlahatan,4
gayumpaman,2
nagpakadalubhasang,1
pagbabangkong,2
kabalagan,3
pangrural,2
pagpipiliang,1
pambangko,1
mangibabaw,1
nagkokontrol,1
ipapamahala,1
nagpapaako,1
pampatakaran,1
nakatalaga,1
nagpakadalubhasa,1
hepeng,1
magbaliktanaw,1
pautang,1
nlib,2
tiwala,1
pangkoreong,1
impok,1
panretiro,1
ibinuwag,1
pansakahan,1
industiya,1
aib,4
tinuloy,1
naparam,1
rehabilitasyon,1
rfc,4
naglalagom,1
kreditong,1
pasilidad,2
kasalukyuang,1
bumabaliktanaw,1
pagsasabuo,1
makipagsapalaran,1
kaalamang,1
pinagdalubhasaan,1
nakaakma,1
p500,1
angaw,1
iangat,1
pagpupunyagi,1
kaunlarang,1
nakapagtampi,1
naghihiram,1
istratehiyang,1
talatag,1
kanayunan,1
istratehiya,1
mapinsala,1
pantagapagpaganap,1
nagsasabuo,1
aaring,2
pagpapautang,2
ipagkaloob,1
nabago,1
daplot,2
paglilikha,1
chūbu,2
chubu,1
proceso,1
santu,1
lussurgiu,1
amide,7
fucntional,1
pormang,1
nr,1
condensation,1
amine,1
deribatio,1
carboxylic,2
acid,3
reactions,1
reagents,1
beckmann,1
rearrangement,3
eschermonser,1
claisen,1
haller,1
bauer,1
polonovski,1
schimdt,1
ugi,1
nucleophilic,1
acyl,1
substitution,1
resonance,2
napapaistabilize,1
carbonyl,3
pinapabababa,1
reactivity,1
nucleophiles,1
electoron,1
resonace,1
rn,1
nr2,1
trend,2
resoance,1
substituent,1
nagrereinforce,1
amido,1
donor,2
aceptor,1
fluorine,1
σ,1
acceptor,1
pinakaimportanteng,1
kemistri,1
pinakanucleophilic,1
protonated,1
biologically,1
important,1
compounds,1
particular,1
blocks,1
piangdurugtong,1
bonds,2
penicilin,1
antibiotics,1
structurally,1
sintetikong,1
organic,1
polymers,1
halimabawa,1
silk,1
mides,1
naipakitang,1
batcerial,1
microbial,1
properties,1
proteins,1
cyclic,1
hydrolases,1
biocatalyst,1
vitro,1
synthesis,1
carbamyl,1
precursors,1
mommu,1
文武天皇,1
monmu,1
707,1
lafitte,11
pirata,2
pribaterong,1
korsaryo,1
nagbabaybay,1
laffite,1
kolonyang,1
domingue,1
1805,1
bodega,1
pagpapakalat,1
kontrabandong,1
ipasa,1
embargo,1
1807,1
barataria,2
puwerto,2
ipnagpatuloy,1
kontrabando,1
pandarambong,1
sinubok,1
nakalusob,1
pagpapaumanhin,1
espiya,1
galveston,1
campeche,1
tinatangkang,1
dumakip,1
pupulasyon,1
813,1
833,2
pinakamatong,1
098,1
269,1
seat,1
mission,1
alcala,1
1769,1
guadalupe,1
nooong,1
1848,2
papasigurado,1
califonia,1
isinunod,1
ipingalan,1
fransiskanong,1
didacus,1
alcalá,2
coutny,1
kalakakihan,1
inyo,1
bernardino,1
pinakahuli,1
526,1
topograpiya,1
pitongpung,1
milyang,1
mayelong,1
disyerto,1
sonoran,1
cleveland,1
anza,1
borrego,1
interstate8,1
941,1
067,1
846,1
663,1
670,1
86,1
pasipikano,1
lampang,6
ลำปาง,1
changwat,1
khelan,1
ceramics,1
seramiko,1
kusina,1
tiles,1
railings,1
planta,4
mae,1
lignite,1
haripunchai,2
dvarati,1
emperyo,1
khmer,1
mengrai,1
lannthai,1
1292,1
lannathai,1
burma,1
amphoe,1
communes,1
tambon,1
855,1
muban,1
argent,1
lan,1
1377,1
dansen,1
macabre,1
goro,1
ohashi,1
binyamin,1
cielito,1
alba,1
bael,6
aegle,2
marmelos,1
ব,2
ল,2
namumungang,1
laos,1
kambodiya,1
fruit,2
bilva,1
bilwa,1
kuvalam,1
koovalam,1
madtoum,1
beli,2
quince,1
tinik,1
mababangong,1
napakatigas,1
pukpukin,1
martilyo,1
mabuksan,1
natatakipan,1
mahihiblang,1
mabangong,1
pulpo,1
astrinhente,1
pagtataeng,3
diyareya,1
disenterya,1
anemya,1
sprue,1
tinutuyo,1
napaghahanguan,1
catmore,1
ryung,1
trias,2
honolulu,1
hawai,1
ryo,1
fukawa,1
2674,1
pandarus,1
mana,1
jatropha,1
mullifida,1
coralbush,1
madagta,1
7610,1
mckenny,1
pijuan,1
obando,18
kagawad,1
tserman,1
panghulo,3
catanghalan,4
katangalan,2
paliwas,4
quibadia,5
hulo,4
paco,6
tawiran,4
binuangan,6
salambao,9
napakililim,1
naakit,1
malilim,1
magmumula,1
magbubuhat,1
matutunghayang,1
manggagaling,1
katimugan,2
caloocan,1
hulong,2
flamengco,2
braulio,1
loteng,1
faustino,1
felipa,1
magambala,1
magdaos,1
giniba,1
kapilyang,3
mesanin,1
enresuwelo,1
pinamamalagian,1
lundayan,2
tangal,1
yumayabong,1
latian,1
dampol,1
salawal,1
kutod,1
katanghalan,1
tanghalan,2
moro,2
pinakamakasaysayan,1
pinagsasambahang,1
1754,2
claridades,1
taguan,1
munisipyo,1
kabayanan,2
reb,2
pr,1
olivencia,1
managalog,1
naparating,1
uukulang,1
pabatid,1
basbasan,1
tayong,1
tagapagbalita,2
pagaril,1
pagsasabi,1
aga,2
pagaga,1
plaridel,1
asotea,1
beranda,1
liwasan,1
lote,2
obandenyong,4
sepa,1
alkaldeng,1
orencio,1
kanugnog,1
bantay,2
umiiwas,1
tuklong,1
umpukan,1
tipunan,1
masunog,1
ikinatupok,1
napulot,1
nilinis,1
duwe,1
ipaayos,1
patatagin,1
rosaryo,1
milagrosa,1
ditong,1
tagabadya,2
crier,1
pinaninirahan,1
tagapagbadya,1
pinaiksi,1
kaybadya,1
nagpaparangal,1
obandong,1
baylon,3
inabuloy,1
310,1
pinapanatili,1
mahimalang,1
sumusukat,1
liblib,1
sukol,1
lagusang,1
kadikit,1
duluhan,1
palaisdaan,1
kinapapatungan,1
monsenyor,2
naidugtong,1
kinatatayuan,1
naitayo,2
palaisdaang,1
iluminada,1
pangunguna,2
moises,1
magkakakawing,1
mapuputik,1
lubak,1
matutubig,1
helechos,1
polypodium,1
felicineae,1
pteropsida,1
laping,1
tracheophyta,1
nangunguha,1
ikinalat,1
minamaneho,1
pinakadulo,1
tamungo,1
lungos,1
napapangalanan,1
binuwag,1
sinambit,1
aklang,1
hermitanyo,2
kinailangang,1
pangalanan,1
hermitanyong,1
napagtanungan,1
naatasang,1
pagbabatayang,1
binu,2
angan,2
baliw,2
malabon,1
1763,1
pinangangalagaan,1
valeriano,1
viola,2
paroko,3
salambaw,2
parokyang,1
malolos,2
almario,2
reberendong,1
avelino,1
sampana,1
ereneo,1
ampay,1
norberto,1
calleon,1
virgilio,1
arturo,1
batac,1
quirico,1
candido,1
diune,1
pobre,1
pinararangalang,1
patrong,1
pagkakakuha,1
178,1
ektarya,1
646,2
decree,1
nagingkabahagi,1
itaya,1
2826,1
ahti,1
kuroda,1
licab,2
331,1
almoro,1
1125,1
plummer,1
reginald,1
putbol,3
naidambana,1
namumukod,1
mapagtanggol,1
ministeryong,1
ebangheliko,1
bansag,3
tanggulan,1
chattanooga,1
tennessee,2
pangmataas,1
usfl,1
copeland,1
jecolia,1
abunai,1
hokago,1
tamura,1
sariaya,2
114,1
650,1
resorts,1
1223,1
neckar,1
kubing,3
jaw,1
harp,1
kawayang,1
kakapal,1
tinutugtog,1
ipit,1
pitas,1
resonator,1
pagmanipula,1
komunika,1
panligaw,1
kulibaw,1
kuribaw,1
maguindanao,1
kobing,1
maranao,1
kulaing,1
tausug,1
references,1
instruments,1
region,2
education,2
pamahid,1
josé,1
dzoe,1
zoe,1
kalambatang,1
pinangagasiwaan,1
panulukan,1
showgrounds,1
estadyum,2
newry,2
kahilagaang,1
afc,1
1813,1
freaks,1
codename,1
verano,1
cheol,1
uranyo,1
turbina,1
kasulukyang,1
raan,1
tatlumput,1
reactor,1
umaandar,1
tumututol,1
chernobyl,1
disaster,2
mile,1
pagaaralan,1
per,1
kilowatthour,1
powerplants,1
pagpaplano,1
nuclear,1
pagpapatayo,3
powerplant,2
sitenta,1
muntik,1
naghahalaga,1
dolyares,1
621,1
megawatts,1
grid,1
nagpapasyahan,1
paandarin,1
bnpp,2
napakinabangan,1
nabaon,2
hayasaka,1
pagkakapantay,1
makapaghanapbuhay,1
oten,1
belat,1
sumbagay,1
villarosa,1
mitra,1
princesa,1
palawan,1
ispiker,1
nadia,1
hikaru,2
sugii,2
kishida,2
imprentang,1
tiv,2
sisimulang,2
ngkami,1
memo,1
lantis,1
tankōbon,1
kapoya,1
takarajimasha,1
novel,1
sugoi,1
display,4
visual,1
nililikha,2
pamalagian,1
pampakita,2
sirkit,1
enclosure,1
mapayat,1
pilm,1
transistor,2
displey,1
thin,1
liquid,1
tft,1
lcd,1
rayos,1
katodo,1
cathode,1
tube,1
crt,1
safari,3
ios,1
applications,1
yukio,1
hashi,1
bagyong,6
durian,3
designasyon,2
0621,1
jtwc,1
24w,1
pagasa,2
reming,3
mayon,2
humagupit,1
meteorological,1
isinumete,1
durio,1
zibethinus,1
720,1
namuo,1
chuuk,1
paglikas,1
emergency,1
shelter,1
sinuspinde,1
kamaynilaan,1
stranded,1
alerto,1
mudflow,1
bulkan,1
naputol,2
nagbagsakang,1
poste,1
comet,1
draska,1
nishki,1
supergirl,2
krypton,1
kapangyahrihan,1
nalang,1
heat,1
strength,1
speed,1
teala,1
dunn,1
yixing,1
jiangsu,1
sinapupunan,2
matris,1
utero,1
isinisilang,1
tumatambay,1
tim,2
nagtatagal,1
inunan,2
iniluluwal,1
utako,1
karl,1
ulrich,1
pisa,1
prison,1
kaloob,1
donatio,2
constantini,4
constitutum,2
domini,1
imperatoris,1
850,3
prestihiyo,1
silvestre,3
314,1
binautismuhan,2
gayunpamanan,1
eusebio,1
286,1
336,1
778,1
hinimok,1
hadriano,1
charlemagne,1
pepin,1
halimbaw,1
pagkalooban,1
1054,1
cerularius,1
nagpadagdag,1
imbestitura,1
sekular,1
autentiko,1
nagtaas,1
pagsusupetsa,1
pandaraya,3
regalo,1
skolarship,1
kristisimong,1
tekstuwal,1
natanto,1
humanista,1
burokrasya,1
cusa,1
valla,1
falso,1
credita,1
ementita,1
donatione,1
declamatio,1
2074,1
shoemaker,1
kyla,1
925,1
651,1
kuno,1
becker,1
1138,1
attica,1
leonardo,1
2638,1
gadolin,1
jiayuguan,1
gansu,1
pangkrimen,3
nakakapaglalagay,1
nakapagbabanta,1
nakakasakit,1
ipapataw,1
paglulutas,1
pagkakasundo,1
pagpaparusa,2
takaki,1
copyrigt,1
tritemnodon,1
creodonta,1
kusilba,1
pormasyong,1
willwood,1
horn,1
pormasyon,1
bridger,2
uinta,1
wyoming,1
kasinlaki,1
mao,1
kabayanihan,2
mapaniwalaan,1
tagpuang,1
makababalaghan,1
kapani,1
kagila,1
gilalas,1
pangkatin,1
maipagmamalaking,1
pandiwa,1
paglalahad,2
makabayani,1
bumabayani,1
epika,1
pangngalan,1
epikong,1
mibu,1
pericles,12
perikles,1
429,2
maimpluhong,1
orador,1
peloponesyano,1
alcmaeonidae,1
thucydides,1
ligang,1
deliano,1
kamamamayan,1
pelopensiyano,1
461,1
magsama,1
produksiyong,1
dramatiko,1
dionysus,1
inaliw,1
ephialtes,3
inalis,1
asasinasyon,1
pinasulong,1
maambisyosong,1
akropolis,1
parthenon,1
nilinang,1
demokrasyang,1
tagapagsuri,1
populista,1
kool,1
nukata,1
ˈsætɚn,1
bathalang,1
905,1
khamis,1
mushait,1
asensiyon,4
ascension,1
pinapaikli,1
simbulong,1
panlangit,3
timbulog,1
deklinasyon,1
asenston,1
parehang,1
zerong,2
ekwador,4
aries,1
dinadaanan,2
ekinoks,1
cabuyao,2
nagahito,9
saiin,3
maluklok,1
1655,1
1663,2
naluklok,1
hide,2
miya,1
1638,1
masahito,1
mizunoo,1
lakambini,1
tsuguhito,1
koumyou,2
inapon,1
kuyang,1
nakakabatang,1
satohito,4
reigen,1
tumutungtong,1
ootomo,4
junna,2
840,1
pinagdaanan,1
sain,2
mikado,1
ise,1
naglagablab,1
ikinasalanta,1
nagbuwis,1
kamalasan,1
sinisi,1
sambayanang,1
basbas,1
ipinaubaya,1
pinagkaabalahan,1
suinichishuu,1
namayapa,1
kitano,1
trangkahan,1
tenmangu,1
nakasabit,1
nengo,1
ishiwata,1
nahahangganan,1
cambodia,1
kalimantan,1
jambi,1
anyang,1
diana,1
thelma,1
kapatiran,1
santang,1
confraternity,6
catholic,7
saints,9
konsagrado,2
nangangakong,1
ccs,14
papapahayag,1
pagtagayod,1
sumumpang,2
mamahalin,1
pamunuang,1
promotion,1
cubao,5
ceasar,4
fra,13
lloyd,2
eluaria,2
bonaventure,2
nagpasimuno,1
ispritwalidad,1
rev,2
ispiritwal,1
iniharap,1
paghiling,1
pangdiyosesis,1
ongtioco,1
kanoninasyon,1
beato,4
merz,3
crotia,1
marvelli,1
beatipikasyon,1
kanonisasyon,1
abbess,1
binisita,1
himlayan,1
josip,1
cardinal,2
bozanic,1
saravejo,1
vinko,1
puljik,1
banja,1
franjo,1
komarika,1
istastyon,1
panradyo,1
fokus,1
frater,2
kalalakihang,1
cooperator,3
tahasan,1
daughters,2
guardian,2
matthew,1
taleon,1
transfiguration,1
coordinator,2
roel,1
felix,1
vicar,1
custos,1
relik,1
research,2
casal,1
vocation,1
